"Step","PROPS-NeRF-ablate-19 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-19 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-19 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-18 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-18 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-18 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-17 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-17 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-17 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-16 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-16 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-16 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-15 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-15 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-15 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-14 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-14 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-14 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-13 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-13 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-13 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-12 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-12 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-12 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-11 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-11 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-11 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-10 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-10 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-10 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-9 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-9 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-9 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-8 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-8 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-8 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-7 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-7 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-7 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-6 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-6 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-6 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-5 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-5 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-5 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-4 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-4 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-4 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-3 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-3 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-3 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-2 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-2 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-2 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-1 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-1 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-1 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-0 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-0 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-0 - Train Loss Dict/rotation_loss__MAX"
"670","0.006288744509220123","0.006288744509220123","0.006288744509220123","0.004812188912183046","0.004812188912183046","0.004812188912183046","0.011569126509130001","0.011569126509130001","0.011569126509130001","0.0038048767019063234","0.0038048767019063234","0.0038048767019063234","0.01358881127089262","0.01358881127089262","0.01358881127089262","0.004775573033839464","0.004775573033839464","0.004775573033839464","0","0","0","0.00785235408693552","0.00785235408693552","0.00785235408693552","0.006088320631533861","0.006088320631533861","0.006088320631533861","0.005717813968658447","0.005717813968658447","0.005717813968658447","0.007692312356084585","0.007692312356084585","0.007692312356084585","0.004177553113549948","0.004177553113549948","0.004177553113549948","0.0035241118166595697","0.0035241118166595697","0.0035241118166595697","0.008592487312853336","0.008592487312853336","0.008592487312853336","0.009885808452963829","0.009885808452963829","0.009885808452963829","0.0021950744558125734","0.0021950744558125734","0.0021950744558125734","0.009327865205705166","0.009327865205705166","0.009327865205705166","0.0028620881494134665","0.0028620881494134665","0.0028620881494134665","0.007119544316083193","0.007119544316083193","0.007119544316083193","0.002539649372920394","0.002539649372920394","0.002539649372920394"
"680","0.005183012690395117","0.005183012690395117","0.005183012690395117","0.005529680289328098","0.005529680289328098","0.005529680289328098","0.006409543566405773","0.006409543566405773","0.006409543566405773","0.004945992026478052","0.004945992026478052","0.004945992026478052","0.004369559697806835","0.004369559697806835","0.004369559697806835","0.0008978915866464376","0.0008978915866464376","0.0008978915866464376","0","0","0","0.007966794073581696","0.007966794073581696","0.007966794073581696","0.00405961275100708","0.00405961275100708","0.00405961275100708","0.005872321780771017","0.005872321780771017","0.005872321780771017","0.0056114220060408115","0.0056114220060408115","0.0056114220060408115","0.015878532081842422","0.015878532081842422","0.015878532081842422","0.005147109739482403","0.005147109739482403","0.005147109739482403","0.004074756521731615","0.004074756521731615","0.004074756521731615","0.008904254995286465","0.008904254995286465","0.008904254995286465","0.004667178727686405","0.004667178727686405","0.004667178727686405","0.003976818639785051","0.003976818639785051","0.003976818639785051","0.0027359912637621164","0.0027359912637621164","0.0027359912637621164","0.004883283283561468","0.004883283283561468","0.004883283283561468","0.006161903031170368","0.006161903031170368","0.006161903031170368"
"690","0.007287784945219755","0.007287784945219755","0.007287784945219755","0.006821712013334036","0.006821712013334036","0.006821712013334036","0.0034128273837268353","0.0034128273837268353","0.0034128273837268353","0.00323469378054142","0.00323469378054142","0.00323469378054142","0.018569914624094963","0.018569914624094963","0.018569914624094963","0.0032073596958070993","0.0032073596958070993","0.0032073596958070993","0","0","0","0.006337193306535482","0.006337193306535482","0.006337193306535482","0.0071617616340518","0.0071617616340518","0.0071617616340518","0.007211361546069384","0.007211361546069384","0.007211361546069384","0.0034978820476680994","0.0034978820476680994","0.0034978820476680994","0.006870273035019636","0.006870273035019636","0.006870273035019636","0.004113710951060057","0.004113710951060057","0.004113710951060057","0.0027939514257013798","0.0027939514257013798","0.0027939514257013798","0.003703288733959198","0.003703288733959198","0.003703288733959198","0.006661002058535814","0.006661002058535814","0.006661002058535814","0.009179151616990566","0.009179151616990566","0.009179151616990566","0.0038714753463864326","0.0038714753463864326","0.0038714753463864326","0.00515423808246851","0.00515423808246851","0.00515423808246851","0.00670552346855402","0.00670552346855402","0.00670552346855402"
"700","0.0065421913750469685","0.0065421913750469685","0.0065421913750469685","0.007066309452056885","0.007066309452056885","0.007066309452056885","0.005954114720225334","0.005954114720225334","0.005954114720225334","0.0052320086397230625","0.0052320086397230625","0.0052320086397230625","0.005221618805080652","0.005221618805080652","0.005221618805080652","0.005434527061879635","0.005434527061879635","0.005434527061879635","0","0","0","0.004439620766788721","0.004439620766788721","0.004439620766788721","0.005441110581159592","0.005441110581159592","0.005441110581159592","0.007143201306462288","0.007143201306462288","0.007143201306462288","0.0053623332642018795","0.0053623332642018795","0.0053623332642018795","0.007789980620145798","0.007789980620145798","0.007789980620145798","0.003618187503889203","0.003618187503889203","0.003618187503889203","0.005704584065824747","0.005704584065824747","0.005704584065824747","0.014730374328792095","0.014730374328792095","0.014730374328792095","0.005094793625175953","0.005094793625175953","0.005094793625175953","0.01073269173502922","0.01073269173502922","0.01073269173502922","0.013817628845572472","0.013817628845572472","0.013817628845572472","0.007001492194831371","0.007001492194831371","0.007001492194831371","0.00925795640796423","0.00925795640796423","0.00925795640796423"
"710","0.0023795543238520622","0.0023795543238520622","0.0023795543238520622","0.0030473549850285053","0.0030473549850285053","0.0030473549850285053","0.002780352020636201","0.002780352020636201","0.002780352020636201","0.002875776030123234","0.002875776030123234","0.002875776030123234","0.004308442119508982","0.004308442119508982","0.004308442119508982","0.005180204752832651","0.005180204752832651","0.005180204752832651","0.003326746169477701","0.003326746169477701","0.003326746169477701","0.004849954042583704","0.004849954042583704","0.004849954042583704","0.005940103903412819","0.005940103903412819","0.005940103903412819","0.006127343978732824","0.006127343978732824","0.006127343978732824","0.013961042277514935","0.013961042277514935","0.013961042277514935","0.010151923634111881","0.010151923634111881","0.010151923634111881","0.004022364504635334","0.004022364504635334","0.004022364504635334","0.005239582154899836","0.005239582154899836","0.005239582154899836","0.0056572468020021915","0.0056572468020021915","0.0056572468020021915","0.00498280581086874","0.00498280581086874","0.00498280581086874","0.005052638240158558","0.005052638240158558","0.005052638240158558","0.0036196960136294365","0.0036196960136294365","0.0036196960136294365","0.005594955757260323","0.005594955757260323","0.005594955757260323","0.007942269556224346","0.007942269556224346","0.007942269556224346"
"720","0.005979444831609726","0.005979444831609726","0.005979444831609726","0.005419780500233173","0.005419780500233173","0.005419780500233173","0.0019505106611177325","0.0019505106611177325","0.0019505106611177325","0.00602041557431221","0.00602041557431221","0.00602041557431221","0.003928204067051411","0.003928204067051411","0.003928204067051411","0.007341144140809774","0.007341144140809774","0.007341144140809774","0.009379140101373196","0.009379140101373196","0.009379140101373196","0.008614490740001202","0.008614490740001202","0.008614490740001202","0.003620050847530365","0.003620050847530365","0.003620050847530365","0.004275418817996979","0.004275418817996979","0.004275418817996979","0.004488639999181032","0.004488639999181032","0.004488639999181032","0.025302942842245102","0.025302942842245102","0.025302942842245102","0.006625119596719742","0.006625119596719742","0.006625119596719742","0.004183379001915455","0.004183379001915455","0.004183379001915455","0.005769421346485615","0.005769421346485615","0.005769421346485615","0.005796278361231089","0.005796278361231089","0.005796278361231089","0.005683570634573698","0.005683570634573698","0.005683570634573698","0.004452328663319349","0.004452328663319349","0.004452328663319349","0.007437284104526043","0.007437284104526043","0.007437284104526043","0.008379470556974411","0.008379470556974411","0.008379470556974411"
"730","0.005008775275200605","0.005008775275200605","0.005008775275200605","0.00625145947560668","0.00625145947560668","0.00625145947560668","0.0057988218031823635","0.0057988218031823635","0.0057988218031823635","0.010772382840514183","0.010772382840514183","0.010772382840514183","0.009864582680165768","0.009864582680165768","0.009864582680165768","0.0015611967537552118","0.0015611967537552118","0.0015611967537552118","0","0","0","0.004619026556611061","0.004619026556611061","0.004619026556611061","0.003252685070037842","0.003252685070037842","0.003252685070037842","0.007431894540786743","0.007431894540786743","0.007431894540786743","0.0031157888006418943","0.0031157888006418943","0.0031157888006418943","0.004839696921408176","0.004839696921408176","0.004839696921408176","0.006387440953403711","0.006387440953403711","0.006387440953403711","0.005934044718742371","0.005934044718742371","0.005934044718742371","0.004719389136880636","0.004719389136880636","0.004719389136880636","0.00709421094506979","0.00709421094506979","0.00709421094506979","0.007454460021108389","0.007454460021108389","0.007454460021108389","0.001627837773412466","0.001627837773412466","0.001627837773412466","0.006557386368513107","0.006557386368513107","0.006557386368513107","0.0037628200370818377","0.0037628200370818377","0.0037628200370818377"
"740","0.00213787448592484","0.00213787448592484","0.00213787448592484","0.006775373127311468","0.006775373127311468","0.006775373127311468","0.0027797019574791193","0.0027797019574791193","0.0027797019574791193","0.007477759383618832","0.007477759383618832","0.007477759383618832","0.005928924307227135","0.005928924307227135","0.005928924307227135","0.009748636744916439","0.009748636744916439","0.009748636744916439","0.007166517898440361","0.007166517898440361","0.007166517898440361","0.007236482109874487","0.007236482109874487","0.007236482109874487","0.004141626413911581","0.004141626413911581","0.004141626413911581","0.006463147699832916","0.006463147699832916","0.006463147699832916","0.0017707664519548416","0.0017707664519548416","0.0017707664519548416","0.0031105654779821634","0.0031105654779821634","0.0031105654779821634","0.005404317285865545","0.005404317285865545","0.005404317285865545","0.003846706124022603","0.003846706124022603","0.003846706124022603","0.008194421418011189","0.008194421418011189","0.008194421418011189","0.010024641640484333","0.010024641640484333","0.010024641640484333","0.003011066233739257","0.003011066233739257","0.003011066233739257","0.009230575524270535","0.009230575524270535","0.009230575524270535","0.004431704059243202","0.004431704059243202","0.004431704059243202","0.00410336023196578","0.00410336023196578","0.00410336023196578"
"750","0.006498183589428663","0.006498183589428663","0.006498183589428663","0.006823123898357153","0.006823123898357153","0.006823123898357153","0.023115186020731926","0.023115186020731926","0.023115186020731926","0.009892578236758709","0.009892578236758709","0.009892578236758709","0.005582467652857304","0.005582467652857304","0.005582467652857304","0.0019087863620370626","0.0019087863620370626","0.0019087863620370626","0","0","0","0.004397423472255468","0.004397423472255468","0.004397423472255468","0.004812982864677906","0.004812982864677906","0.004812982864677906","0.00874586682766676","0.00874586682766676","0.00874586682766676","0.006855540908873081","0.006855540908873081","0.006855540908873081","0.0038782565388828516","0.0038782565388828516","0.0038782565388828516","0.00748782604932785","0.00748782604932785","0.00748782604932785","0.007486875634640455","0.007486875634640455","0.007486875634640455","0.007223875727504492","0.007223875727504492","0.007223875727504492","0.003543556435033679","0.003543556435033679","0.003543556435033679","0","0","0","0.013076082803308964","0.013076082803308964","0.013076082803308964","0.006650026421993971","0.006650026421993971","0.006650026421993971","0.011061525903642178","0.011061525903642178","0.011061525903642178"
"760","0.0056288414634764194","0.0056288414634764194","0.0056288414634764194","0.005371302366256714","0.005371302366256714","0.005371302366256714","0.022304806858301163","0.022304806858301163","0.022304806858301163","0.003038899740204215","0.003038899740204215","0.003038899740204215","0.004080277867615223","0.004080277867615223","0.004080277867615223","0.005249639041721821","0.005249639041721821","0.005249639041721821","0","0","0","0.01064987201243639","0.01064987201243639","0.01064987201243639","0.007597353309392929","0.007597353309392929","0.007597353309392929","0.0051084477454423904","0.0051084477454423904","0.0051084477454423904","0.005050172563642263","0.005050172563642263","0.005050172563642263","0.005170321092009544","0.005170321092009544","0.005170321092009544","0.0038742260076105595","0.0038742260076105595","0.0038742260076105595","0.013592327013611794","0.013592327013611794","0.013592327013611794","0.0031313251238316298","0.0031313251238316298","0.0031313251238316298","0.0034418522845953703","0.0034418522845953703","0.0034418522845953703","0.005631420761346817","0.005631420761346817","0.005631420761346817","0.0023505473509430885","0.0023505473509430885","0.0023505473509430885","0.005696377716958523","0.005696377716958523","0.005696377716958523","0.0025221961550414562","0.0025221961550414562","0.0025221961550414562"
"770","0.006828924175351858","0.006828924175351858","0.006828924175351858","0.007075086236000061","0.007075086236000061","0.007075086236000061","0.010500402189791203","0.010500402189791203","0.010500402189791203","0.011207918636500835","0.011207918636500835","0.011207918636500835","0.004881790839135647","0.004881790839135647","0.004881790839135647","0.005611799191683531","0.005611799191683531","0.005611799191683531","0.005565570667386055","0.005565570667386055","0.005565570667386055","0.007791363634169102","0.007791363634169102","0.007791363634169102","0.003489797469228506","0.003489797469228506","0.003489797469228506","0.004906331654638052","0.004906331654638052","0.004906331654638052","0.004678105004131794","0.004678105004131794","0.004678105004131794","0.0070670656859874725","0.0070670656859874725","0.0070670656859874725","0.006093941163271666","0.006093941163271666","0.006093941163271666","0.00666790222749114","0.00666790222749114","0.00666790222749114","0.009231789968907833","0.009231789968907833","0.009231789968907833","0.005136929452419281","0.005136929452419281","0.005136929452419281","0.007311987224966288","0.007311987224966288","0.007311987224966288","0.005978699773550034","0.005978699773550034","0.005978699773550034","0.007559789810329676","0.007559789810329676","0.007559789810329676","0.005173050798475742","0.005173050798475742","0.005173050798475742"
"780","0.009793669916689396","0.009793669916689396","0.009793669916689396","0.004688987508416176","0.004688987508416176","0.004688987508416176","0.003549480577930808","0.003549480577930808","0.003549480577930808","0.008952776901423931","0.008952776901423931","0.008952776901423931","0.00481546763330698","0.00481546763330698","0.00481546763330698","0.0020078965462744236","0.0020078965462744236","0.0020078965462744236","0.0007294241804629564","0.0007294241804629564","0.0007294241804629564","0.010651841759681702","0.010651841759681702","0.010651841759681702","0.0024632636923342943","0.0024632636923342943","0.0024632636923342943","0.006434280425310135","0.006434280425310135","0.006434280425310135","0.005955307278782129","0.005955307278782129","0.005955307278782129","0.006857141386717558","0.006857141386717558","0.006857141386717558","0.0030513713136315346","0.0030513713136315346","0.0030513713136315346","0.009223305620253086","0.009223305620253086","0.009223305620253086","0.007855771109461784","0.007855771109461784","0.007855771109461784","0.010179203003644943","0.010179203003644943","0.010179203003644943","0.00607739994302392","0.00607739994302392","0.00607739994302392","0.0072422632947564125","0.0072422632947564125","0.0072422632947564125","0.0055581675842404366","0.0055581675842404366","0.0055581675842404366","0.00777981523424387","0.00777981523424387","0.00777981523424387"
"790","0.003040167735889554","0.003040167735889554","0.003040167735889554","0.0033803917467594147","0.0033803917467594147","0.0033803917467594147","0","0","0","0.007910502143204212","0.007910502143204212","0.007910502143204212","0.005149231757968664","0.005149231757968664","0.005149231757968664","0.004331120289862156","0.004331120289862156","0.004331120289862156","0","0","0","0.004259857814759016","0.004259857814759016","0.004259857814759016","0.0030656401067972183","0.0030656401067972183","0.0030656401067972183","0.0019055127631872892","0.0019055127631872892","0.0019055127631872892","0.008113667368888855","0.008113667368888855","0.008113667368888855","0.007506042253226042","0.007506042253226042","0.007506042253226042","0.0032313773408532143","0.0032313773408532143","0.0032313773408532143","0.008204766549170017","0.008204766549170017","0.008204766549170017","0.007446283008903265","0.007446283008903265","0.007446283008903265","0.007106130942702293","0.007106130942702293","0.007106130942702293","0.007097430061548948","0.007097430061548948","0.007097430061548948","0.026161015033721924","0.026161015033721924","0.026161015033721924","0.008544793352484703","0.008544793352484703","0.008544793352484703","0.005027833394706249","0.005027833394706249","0.005027833394706249"
"800","0.0022825237829238176","0.0022825237829238176","0.0022825237829238176","0.005040942691266537","0.005040942691266537","0.005040942691266537","0.0035614899825304747","0.0035614899825304747","0.0035614899825304747","0.0019770769868046045","0.0019770769868046045","0.0019770769868046045","0.006737275514751673","0.006737275514751673","0.006737275514751673","0.010491064749658108","0.010491064749658108","0.010491064749658108","0.013826657086610794","0.013826657086610794","0.013826657086610794","0.005216064862906933","0.005216064862906933","0.005216064862906933","0.0035578415263444185","0.0035578415263444185","0.0035578415263444185","0.007922171615064144","0.007922171615064144","0.007922171615064144","0.004094906151294708","0.004094906151294708","0.004094906151294708","0.00858926773071289","0.00858926773071289","0.00858926773071289","0.005451141856610775","0.005451141856610775","0.005451141856610775","0.006437364965677261","0.006437364965677261","0.006437364965677261","0.0056945402175188065","0.0056945402175188065","0.0056945402175188065","0.006014192942529917","0.006014192942529917","0.006014192942529917","0.0050226435996592045","0.0050226435996592045","0.0050226435996592045","0","0","0","0.007719578221440315","0.007719578221440315","0.007719578221440315","0.005959069821983576","0.005959069821983576","0.005959069821983576"
"810","0.0050527965649962425","0.0050527965649962425","0.0050527965649962425","0.007269356399774551","0.007269356399774551","0.007269356399774551","0.001964099472388625","0.001964099472388625","0.001964099472388625","0.0030787682626396418","0.0030787682626396418","0.0030787682626396418","0.006350489798933268","0.006350489798933268","0.006350489798933268","0.005448003299534321","0.005448003299534321","0.005448003299534321","0.00844225101172924","0.00844225101172924","0.00844225101172924","0.004092664457857609","0.004092664457857609","0.004092664457857609","0.00608261302113533","0.00608261302113533","0.00608261302113533","0.00798540748655796","0.00798540748655796","0.00798540748655796","0.002566548064351082","0.002566548064351082","0.002566548064351082","0.005974021274596453","0.005974021274596453","0.005974021274596453","0.006849232129752636","0.006849232129752636","0.006849232129752636","0.003092314815148711","0.003092314815148711","0.003092314815148711","0.007348860614001751","0.007348860614001751","0.007348860614001751","0.006685650907456875","0.006685650907456875","0.006685650907456875","0.0021571293473243713","0.0021571293473243713","0.0021571293473243713","0.011886920779943466","0.011886920779943466","0.011886920779943466","0.005056778900325298","0.005056778900325298","0.005056778900325298","0.006320884916931391","0.006320884916931391","0.006320884916931391"
"820","0.0033039499539881945","0.0033039499539881945","0.0033039499539881945","0.007078053895384073","0.007078053895384073","0.007078053895384073","0.005205530673265457","0.005205530673265457","0.005205530673265457","0","0","0","0.005247964523732662","0.005247964523732662","0.005247964523732662","0.0063164266757667065","0.0063164266757667065","0.0063164266757667065","0.004412930924445391","0.004412930924445391","0.004412930924445391","0.004824836738407612","0.004824836738407612","0.004824836738407612","0.0054838210344314575","0.0054838210344314575","0.0054838210344314575","0.015758955851197243","0.015758955851197243","0.015758955851197243","0.008175482042133808","0.008175482042133808","0.008175482042133808","0.009728810749948025","0.009728810749948025","0.009728810749948025","0.006419948767870665","0.006419948767870665","0.006419948767870665","0.007426134776324034","0.007426134776324034","0.007426134776324034","0.011260692961513996","0.011260692961513996","0.011260692961513996","0.004413654562085867","0.004413654562085867","0.004413654562085867","0.007216884288936853","0.007216884288936853","0.007216884288936853","0","0","0","0.006779523566365242","0.006779523566365242","0.006779523566365242","0.003870756598189473","0.003870756598189473","0.003870756598189473"
"830","0.004515511449426413","0.004515511449426413","0.004515511449426413","0.009766981936991215","0.009766981936991215","0.009766981936991215","0.005058600101619959","0.005058600101619959","0.005058600101619959","0.009382386691868305","0.009382386691868305","0.009382386691868305","0.0031497827731072903","0.0031497827731072903","0.0031497827731072903","0.00537044508382678","0.00537044508382678","0.00537044508382678","0.011515733785927296","0.011515733785927296","0.011515733785927296","0.003659788751974702","0.003659788751974702","0.003659788751974702","0.004185728263109922","0.004185728263109922","0.004185728263109922","0.007306248880922794","0.007306248880922794","0.007306248880922794","0.006489227060228586","0.006489227060228586","0.006489227060228586","0.01232863124459982","0.01232863124459982","0.01232863124459982","0.005436121951788664","0.005436121951788664","0.005436121951788664","0.003874480025842786","0.003874480025842786","0.003874480025842786","0.008308745920658112","0.008308745920658112","0.008308745920658112","0.0036441476549953222","0.0036441476549953222","0.0036441476549953222","0.006938030943274498","0.006938030943274498","0.006938030943274498","0","0","0","0.006452202796936035","0.006452202796936035","0.006452202796936035","0.0065081072971224785","0.0065081072971224785","0.0065081072971224785"
"840","0.006377951707690954","0.006377951707690954","0.006377951707690954","0.0080558517947793","0.0080558517947793","0.0080558517947793","0.001677097287029028","0.001677097287029028","0.001677097287029028","0.005884980782866478","0.005884980782866478","0.005884980782866478","0.003897580085322261","0.003897580085322261","0.003897580085322261","0.00805006455630064","0.00805006455630064","0.00805006455630064","0.01027611456811428","0.01027611456811428","0.01027611456811428","0.009557555429637432","0.009557555429637432","0.009557555429637432","0.008958715945482254","0.008958715945482254","0.008958715945482254","0.005819760728627443","0.005819760728627443","0.005819760728627443","0.002414263319224119","0.002414263319224119","0.002414263319224119","0.013569391332566738","0.013569391332566738","0.013569391332566738","0.0066144815646111965","0.0066144815646111965","0.0066144815646111965","0.004988785367459059","0.004988785367459059","0.004988785367459059","0.01764482818543911","0.01764482818543911","0.01764482818543911","0.004532551392912865","0.004532551392912865","0.004532551392912865","0.006148116663098335","0.006148116663098335","0.006148116663098335","0.014206690713763237","0.014206690713763237","0.014206690713763237","0.00654224120080471","0.00654224120080471","0.00654224120080471","0.005785906221717596","0.005785906221717596","0.005785906221717596"
"850","0.0047658104449510574","0.0047658104449510574","0.0047658104449510574","0.0027782407123595476","0.0027782407123595476","0.0027782407123595476","0.006313042715191841","0.006313042715191841","0.006313042715191841","0.004466800019145012","0.004466800019145012","0.004466800019145012","0.005065625067800283","0.005065625067800283","0.005065625067800283","0.008471609093248844","0.008471609093248844","0.008471609093248844","0.0053233676590025425","0.0053233676590025425","0.0053233676590025425","0.0051334453746676445","0.0051334453746676445","0.0051334453746676445","0.003556522773578763","0.003556522773578763","0.003556522773578763","0.006144767161458731","0.006144767161458731","0.006144767161458731","0.0034429782535880804","0.0034429782535880804","0.0034429782535880804","0.004403939004987478","0.004403939004987478","0.004403939004987478","0.006068970076739788","0.006068970076739788","0.006068970076739788","0.0036062367726117373","0.0036062367726117373","0.0036062367726117373","0.008933627046644688","0.008933627046644688","0.008933627046644688","0.004740699660032988","0.004740699660032988","0.004740699660032988","0.0019658596720546484","0.0019658596720546484","0.0019658596720546484","0","0","0","0.0060328533872962","0.0060328533872962","0.0060328533872962","0.005361614283174276","0.005361614283174276","0.005361614283174276"
"860","0.0052100676111876965","0.0052100676111876965","0.0052100676111876965","0.005439725238829851","0.005439725238829851","0.005439725238829851","0.003132052719593048","0.003132052719593048","0.003132052719593048","0.0062476336024701595","0.0062476336024701595","0.0062476336024701595","0.003277122275903821","0.003277122275903821","0.003277122275903821","0","0","0","0.013754255138337612","0.013754255138337612","0.013754255138337612","0.0045767189003527164","0.0045767189003527164","0.0045767189003527164","0.0049268039874732494","0.0049268039874732494","0.0049268039874732494","0.005792636424303055","0.005792636424303055","0.005792636424303055","0.003241672646254301","0.003241672646254301","0.003241672646254301","0.008439415134489536","0.008439415134489536","0.008439415134489536","0.004321116954088211","0.004321116954088211","0.004321116954088211","0.005086726043373346","0.005086726043373346","0.005086726043373346","0.01075725443661213","0.01075725443661213","0.01075725443661213","0.0031010506208986044","0.0031010506208986044","0.0031010506208986044","0.0033107867930084467","0.0033107867930084467","0.0033107867930084467","0","0","0","0.009353334084153175","0.009353334084153175","0.009353334084153175","0.0035028448328375816","0.0035028448328375816","0.0035028448328375816"
"870","0.002225629985332489","0.002225629985332489","0.002225629985332489","0.007241915911436081","0.007241915911436081","0.007241915911436081","0.010548367165029049","0.010548367165029049","0.010548367165029049","0.00567178288474679","0.00567178288474679","0.00567178288474679","0.008007900789380074","0.008007900789380074","0.008007900789380074","0.00042150093941017985","0.00042150093941017985","0.00042150093941017985","0.00539461150765419","0.00539461150765419","0.00539461150765419","0.007421247195452452","0.007421247195452452","0.007421247195452452","0.005840405821800232","0.005840405821800232","0.005840405821800232","0.0053637027740478516","0.0053637027740478516","0.0053637027740478516","0.004429296124726534","0.004429296124726534","0.004429296124726534","0.010563897900283337","0.010563897900283337","0.010563897900283337","0.005808482877910137","0.005808482877910137","0.005808482877910137","0.005226518958806992","0.005226518958806992","0.005226518958806992","0.003879740135744214","0.003879740135744214","0.003879740135744214","0.00274222856387496","0.00274222856387496","0.00274222856387496","0.0026716196443885565","0.0026716196443885565","0.0026716196443885565","0.0061548794619739056","0.0061548794619739056","0.0061548794619739056","0.005510537885129452","0.005510537885129452","0.005510537885129452","0.00891402829438448","0.00891402829438448","0.00891402829438448"
"880","0.004978557117283344","0.004978557117283344","0.004978557117283344","0.005248503293842077","0.005248503293842077","0.005248503293842077","0.01554786879569292","0.01554786879569292","0.01554786879569292","0.008106064051389694","0.008106064051389694","0.008106064051389694","0.009026954881846905","0.009026954881846905","0.009026954881846905","0.0059280493296682835","0.0059280493296682835","0.0059280493296682835","0.004620447289198637","0.004620447289198637","0.004620447289198637","0.0018174514407292008","0.0018174514407292008","0.0018174514407292008","0.008992452174425125","0.008992452174425125","0.008992452174425125","0.006179938092827797","0.006179938092827797","0.006179938092827797","0.004343754146248102","0.004343754146248102","0.004343754146248102","0.007537761237472296","0.007537761237472296","0.007537761237472296","0.005457571242004633","0.005457571242004633","0.005457571242004633","0.0013272232608869672","0.0013272232608869672","0.0013272232608869672","0.010677370242774487","0.010677370242774487","0.010677370242774487","0.007142218761146069","0.007142218761146069","0.007142218761146069","0.007832154631614685","0.007832154631614685","0.007832154631614685","0","0","0","0.009333143942058086","0.009333143942058086","0.009333143942058086","0.004363609477877617","0.004363609477877617","0.004363609477877617"
